시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명,경도,위도,year,month,location,전월세전환율,전세전환가격,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
경상남도 진주시 호탄동,6**,12,26.45,월세,201608,25,3000,15,2012,진주대로404번길,128.1059656,35.1569611,2016,8,경상남도 진주시 호탄동 진주대로404번길,5.3,6396,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,30,월세,201608,28,300,38,2012,가호로62번길,128.1033275,35.1452897,2016,8,경상남도 진주시 호탄동 가호로62번길,5.3,8904,경상남도 진주시 호탄동 가호로62번길,128.1128789,35.1635894,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 가호로62번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,30,전세,201608,11,4000,0,2002,호탄길14번길,128.1058569,35.1577995,2016,8,경상남도 진주시 호탄동 호탄길14번길,5.3,4000,경상남도 진주시 호탄동 호탄길14번길,128.1173782,35.1626927,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길14번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,30.65,전세,201608,29,4000,0,2001,호탄길14번길,128.1059656,35.1569611,2016,8,경상남도 진주시 호탄동 호탄길14번길,5.3,4000,경상남도 진주시 호탄동 호탄길14번길,128.1173782,35.1626927,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길14번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,33,월세,201608,2,1000,31,2007,호탄길13번길,128.1023995,35.1579107,2016,8,경상남도 진주시 호탄동 호탄길13번길,5.3,8019,경상남도 진주시 호탄동 호탄길13번길,128.1149523,35.1627221,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길13번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,25,33,월세,201608,5,1000,27,2002,호탄길22번길,128.1058894,35.157466,2016,8,경상남도 진주시 호탄동 호탄길22번길,5.3,7113,경상남도 진주시 호탄동 호탄길22번길,128.1172911,35.1631976,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길22번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,33,월세,201608,9,1000,20,2000,호탄길9번길,128.1059656,35.1569611,2016,8,경상남도 진주시 호탄동 호탄길9번길,5.3,5528,경상남도 진주시 호탄동 호탄길9번길,128.1151493,35.1623163,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길9번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,33,월세,201608,11,500,31,2004,호탄길13번길,128.1058569,35.1577995,2016,8,경상남도 진주시 호탄동 호탄길13번길,5.3,7519,경상남도 진주시 호탄동 호탄길13번길,128.1149523,35.1627221,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길13번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,33,월세,201608,11,3000,10,2003,호탄길13번길,128.1058894,35.157466,2016,8,경상남도 진주시 호탄동 호탄길13번길,5.3,5264,경상남도 진주시 호탄동 호탄길13번길,128.1149523,35.1627221,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길13번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,33,월세,201608,20,300,37,2013,호탄길27번길,128.1059656,35.1569611,2016,8,경상남도 진주시 호탄동 호탄길27번길,5.3,8677,경상남도 진주시 호탄동 호탄길27번길,128.1152724,35.1639838,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길27번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,33,월세,201608,22,4500,5,2016,호탄길21번길,128.1059656,35.1569611,2016,8,경상남도 진주시 호탄동 호탄길21번길,5.3,5632,경상남도 진주시 호탄동 호탄길21번길,128.1149532,35.1633441,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길21번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,33,월세,201608,27,500,43,2016,호탄길21번길,128.1061209,35.158214,2016,8,경상남도 진주시 호탄동 호탄길21번길,5.3,10236,경상남도 진주시 호탄동 호탄길21번길,128.1149532,35.1633441,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길21번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,33,전세,201608,22,3500,0,2002,호탄길14번길,128.1060436,35.1578174,2016,8,경상남도 진주시 호탄동 호탄길14번길,5.3,3500,경상남도 진주시 호탄동 호탄길14번길,128.1173782,35.1626927,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길14번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,45,월세,201608,23,6000,10,2006,호탄길22번길,128.1023995,35.1579107,2016,8,경상남도 진주시 호탄동 호탄길22번길,5.3,8264,경상남도 진주시 호탄동 호탄길22번길,128.1172911,35.1631976,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길22번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,9**,12,63,전세,201608,31,9000,0,2011,강변길10번길,128.1023995,35.1579107,2016,8,경상남도 진주시 호탄동 강변길10번길,5.3,9000,경상남도 진주시 호탄동 강변길10번길,128.1119033,35.164636,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 강변길10번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,9**,12,70,월세,201608,30,5000,40,2016,강변길10번길,128.1023995,35.1579107,2016,8,경상남도 진주시 호탄동 강변길10번길,5.3,14057,경상남도 진주시 호탄동 강변길10번길,128.1119033,35.164636,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 강변길10번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,100,월세,201608,26,17000,10,2016,호탄길34번길,128.1048819,35.150661,2016,8,경상남도 진주시 호탄동 호탄길34번길,5.3,19264,경상남도 진주시 호탄동 호탄길34번길,128.1174249,35.1646037,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길34번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 가좌동,1***,8,13,월세,201601,5,2000,20,2011,진주대로404번길,128.1061209,35.158214,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,6000,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,15,월세,201601,30,300,31,2015,가좌길48번길,128.1058569,35.1577995,2016,1,경상남도 진주시 가좌동 가좌길48번길,6,6500,경상남도 진주시 가좌동 가좌길48번길,128.1061209,35.158214,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길48번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,16,전세,201601,15,3000,0,1987,가좌길36번길,128.1023995,35.1579107,2016,1,경상남도 진주시 가좌동 가좌길36번길,6,3000,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,16.52,월세,201601,23,100,35,1988,가좌길36번길,128.1075512,35.1524345,2016,1,경상남도 진주시 가좌동 가좌길36번길,6,7100,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,20,월세,201601,7,300,33,2011,진주대로500번길,128.1061876,35.158872,2016,1,경상남도 진주시 가좌동 진주대로500번길,6,6900,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,8,20,월세,201601,9,4500,7,2015,가호로4번길,128.1058894,35.157466,2016,1,경상남도 진주시 가좌동 가호로4번길,6,5900,경상남도 진주시 가좌동 가호로4번길,128.1071803,35.1624949,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가호로4번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,20,월세,201601,10,500,37,2013,가좌길64번길,128.1061209,35.158214,2016,1,경상남도 진주시 가좌동 가좌길64번길,6,7900,경상남도 진주시 가좌동 가좌길64번길,128.1062979,35.1592505,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길64번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,20,월세,201601,28,500,33,2015,가좌길36번길,128.1059656,35.1569611,2016,1,경상남도 진주시 가좌동 가좌길36번길,6,7100,경상남도 진주시 가좌동 가좌길36번길,128.1059656,35.1569611,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길36번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,20,전세,201601,3,4500,0,2010,개양로6번길,128.1061209,35.158214,2016,1,경상남도 진주시 가좌동 개양로6번길,6,4500,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,20,전세,201601,29,6000,0,2006,진주대로404번길,128.1058569,35.1577995,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,6000,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,23,월세,201601,1,500,42,2008,개양로13번길,128.1058894,35.157466,2016,1,경상남도 진주시 가좌동 개양로13번길,6,8900,경상남도 진주시 가좌동 개양로13번길,128.1085555,35.1565802,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로13번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,23,월세,201601,8,500,40,2010,개양로6번길,128.1061209,35.158214,2016,1,경상남도 진주시 가좌동 개양로6번길,6,8500,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,23,월세,201601,9,2000,17,2014,진주대로404번길,128.1085555,35.1565802,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,5400,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,23,월세,201601,10,1000,36,2007,진주대로500번길,128.1059656,35.1569611,2016,1,경상남도 진주시 가좌동 진주대로500번길,6,8200,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,23,전세,201601,31,4000,0,2010,개양로6번길,128.1033275,35.1452897,2016,1,경상남도 진주시 가좌동 개양로6번길,6,4000,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,25,월세,201601,28,500,34,2007,가좌안골길14번길,128.1061209,35.158214,2016,1,경상남도 진주시 가좌동 가좌안골길14번길,6,7300,경상남도 진주시 가좌동 가좌안골길14번길,128.1073324,35.1529936,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌안골길14번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,8**,8,25,월세,201601,30,400,30,2014,가좌길29번길,128.1060436,35.1578174,2016,1,경상남도 진주시 가좌동 가좌길29번길,6,6400,경상남도 진주시 가좌동 가좌길29번길,128.0998978,35.158679,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길29번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,26,월세,201601,2,500,38,2008,내동로348번길,128.1061209,35.158214,2016,1,경상남도 진주시 가좌동 내동로348번길,6,8100,경상남도 진주시 가좌동 내동로348번길,128.1020264,35.149158,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 내동로348번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,26,월세,201601,23,500,40,2014,개양로6번길,128.1020264,35.149158,2016,1,경상남도 진주시 가좌동 개양로6번길,6,8500,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,26,전세,201601,31,2000,0,2010,개양로6번길,128.1088389,35.1551106,2016,1,경상남도 진주시 가좌동 개양로6번길,6,2000,경상남도 진주시 가좌동 개양로6번길,128.1088389,35.1551106,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로6번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,26.4,월세,201601,5,2000,26,1989,가좌길60번길,128.1088389,35.1551106,2016,1,경상남도 진주시 가좌동 가좌길60번길,6,7200,경상남도 진주시 가좌동 가좌길60번길,128.1061876,35.158872,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길60번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,26.4,전세,201601,14,3500,0,2015,진주대로404번길,128.1058569,35.1577995,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,3500,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,26.4,전세,201601,21,3500,0,2015,진주대로404번길,128.1088389,35.1551106,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,3500,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,28,월세,201601,26,500,42,2006,진주대로500번길,128.1058569,35.1577995,2016,1,경상남도 진주시 가좌동 진주대로500번길,6,8900,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,29.75,월세,201601,23,500,30,2006,진주대로404번길,128.1033275,35.1452897,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,6500,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,30,월세,201601,14,300,38,2008,개양로13번길,128.1071803,35.1624949,2016,1,경상남도 진주시 가좌동 개양로13번길,6,7900,경상남도 진주시 가좌동 개양로13번길,128.1085555,35.1565802,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로13번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,8**,8,30,월세,201601,19,400,30,2014,가좌길29번길,128.1060436,35.1578174,2016,1,경상남도 진주시 가좌동 가좌길29번길,6,6400,경상남도 진주시 가좌동 가좌길29번길,128.0998978,35.158679,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길29번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,30,전세,201601,15,4500,0,2014,진주대로404번길,128.1075512,35.1524345,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,4500,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,30,전세,201601,15,4500,0,2014,진주대로404번길,128.1088389,35.1551106,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,4500,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,30,전세,201601,15,4500,0,2014,진주대로404번길,128.1048819,35.150661,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,4500,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,30,전세,201601,18,5000,0,2014,진주대로404번길,128.1033275,35.1452897,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,5000,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,30,전세,201601,18,5000,0,2014,진주대로404번길,128.1048819,35.150661,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,5000,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,33,월세,201601,3,500,40,2007,진주대로500번길,128.1001041,35.1478435,2016,1,경상남도 진주시 가좌동 진주대로500번길,6,8500,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,33,월세,201601,21,100,29,2006,진주대로404번길,128.1088389,35.1551106,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,5900,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,33,월세,201601,24,500,35,2006,내동로348번길,128.1069924,35.1531471,2016,1,경상남도 진주시 가좌동 내동로348번길,6,7500,경상남도 진주시 가좌동 내동로348번길,128.1020264,35.149158,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 내동로348번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,33,월세,201601,27,500,41,2012,진주대로568번길,128.1033275,35.1452897,2016,1,경상남도 진주시 가좌동 진주대로568번길,6,8700,경상남도 진주시 가좌동 진주대로568번길,128.10916,35.1571476,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로568번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,33,월세,201601,28,200,29,1989,가좌길44번길,128.1061876,35.158872,2016,1,경상남도 진주시 가좌동 가좌길44번길,6,6000,경상남도 진주시 가좌동 가좌길44번길,128.1060436,35.1578174,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 가좌길44번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,33,월세,201601,28,500,40,2011,진주대로500번길,128.1085555,35.1565802,2016,1,경상남도 진주시 가좌동 진주대로500번길,6,8500,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,12,33,전세,201601,7,4500,0,2014,진주대로404번길,128.1088389,35.1551106,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,4500,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,5**,12,35,월세,201601,4,500,63,2008,진주대로500번길,128.1020264,35.149158,2016,1,경상남도 진주시 가좌동 진주대로500번길,6,13100,경상남도 진주시 가좌동 진주대로500번길,128.1048819,35.150661,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로500번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,1***,8,35,전세,201601,26,4000,0,2011,진주대로404번길,128.1047572,35.1646965,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,4000,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,4**,12,39,월세,201601,5,800,40,2006,개양로5번길,128.1080945,35.1565806,2016,1,경상남도 진주시 가좌동 개양로5번길,6,8800,경상남도 진주시 가좌동 개양로5번길,128.1080945,35.1565806,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 개양로5번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 가좌동,6**,12,231,월세,201601,30,3000,12,2015,진주대로404번길,128.1058894,35.157466,2016,1,경상남도 진주시 가좌동 진주대로404번길,6,5400,경상남도 진주시 가좌동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 가좌동 진주대로404번길,경상남도 진주시 가좌동,NULL,,,4817013100,가좌동
경상남도 진주시 호탄동,6**,8,19.83,월세,201601,9,200,25,2008,호탄길10번길,128.1058894,35.157466,2016,1,경상남도 진주시 호탄동 호탄길10번길,6,5200,경상남도 진주시 호탄동 호탄길10번길,128.1171911,35.1623414,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길10번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,24,전세,201601,4,4000,0,2001,호탄길27번길,128.1058569,35.1577995,2016,1,경상남도 진주시 호탄동 호탄길27번길,6,4000,경상남도 진주시 호탄동 호탄길27번길,128.1152724,35.1639838,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길27번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,24.47,전세,201601,8,4500,0,2007,진주대로404번길,128.1061209,35.158214,2016,1,경상남도 진주시 호탄동 진주대로404번길,6,4500,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,25,월세,201601,22,100,22,2001,호탄길14번길,128.1058569,35.1577995,2016,1,경상남도 진주시 호탄동 호탄길14번길,6,4500,경상남도 진주시 호탄동 호탄길14번길,128.1173782,35.1626927,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길14번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,12,25.13,전세,201601,14,3500,0,1999,진주대로404번길,128.1023995,35.1579107,2016,1,경상남도 진주시 호탄동 진주대로404번길,6,3500,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,25.13,전세,201601,15,3500,0,1999,호탄길28번길,128.1065401,35.1598001,2016,1,경상남도 진주시 호탄동 호탄길28번길,6,3500,경상남도 진주시 호탄동 호탄길28번길,128.117325,35.1638827,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길28번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,25,26,월세,201601,25,1000,25,2001,호탄길22번길,128.1061209,35.158214,2016,1,경상남도 진주시 호탄동 호탄길22번길,6,6000,경상남도 진주시 호탄동 호탄길22번길,128.1172911,35.1631976,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길22번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,9**,12,26.4,월세,201601,28,2000,15,2010,강변길10번길,128.1075512,35.1524345,2016,1,경상남도 진주시 호탄동 강변길10번길,6,5000,경상남도 진주시 호탄동 강변길10번길,128.1119033,35.164636,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 강변길10번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,26.5,월세,201601,9,1000,20,2000,호탄길9번길,128.1048819,35.150661,2016,1,경상남도 진주시 호탄동 호탄길9번길,6,5000,경상남도 진주시 호탄동 호탄길9번길,128.1151493,35.1623163,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길9번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,28,월세,201601,18,100,21,2001,진주대로404번길,128.1059656,35.1569611,2016,1,경상남도 진주시 호탄동 진주대로404번길,6,4300,경상남도 진주시 호탄동 진주대로404번길,128.1033275,35.1452897,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 진주대로404번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,30.65,월세,201601,25,3500,8,2001,호탄길14번길,128.0866166,35.1796837,2016,1,경상남도 진주시 호탄동 호탄길14번길,6,5100,경상남도 진주시 호탄동 호탄길14번길,128.1173782,35.1626927,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길14번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,30.65,전세,201601,25,4000,0,2001,호탄길14번길,128.1059656,35.1569611,2016,1,경상남도 진주시 호탄동 호탄길14번길,6,4000,경상남도 진주시 호탄동 호탄길14번길,128.1173782,35.1626927,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길14번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
경상남도 진주시 호탄동,6**,8,32.76,전세,201601,22,4500,0,2008,호탄길13번길,128.1059656,35.1569611,2016,1,경상남도 진주시 호탄동 호탄길13번길,6,4500,경상남도 진주시 호탄동 호탄길13번길,128.1149523,35.1627221,도로중심좌표,48170,새주소,경상남도 진주시 호탄동 호탄길13번길,경상남도 진주시 호탄동,NULL,,,4817013200,호탄동
