,도로조건,계약면적(㎡),건축년도,year,month,coivd,price_per_m2,전월세구분_월세,전월세구분_전세
11278,8,30.0,2016,2022,1,0,166.66666666666666,False,True
11279,12,30.0,2014,2022,2,0,100.0,False,True
11280,12,30.0,2014,2022,8,0,100.0,False,True
11281,12,30.0,2014,2022,2,0,100.0,False,True
11282,12,30.0,2008,2022,2,0,166.66666666666666,False,True
11283,12,30.0,2009,2022,3,0,100.0,False,True
11284,12,30.0,2018,2022,2,0,116.66666666666667,False,True
11285,8,30.0,1989,2022,2,0,166.66666666666666,False,True
11286,12,30.0,2012,2022,4,0,233.33333333333334,False,True
11287,12,30.0,2014,2022,2,0,100.0,False,True
11288,12,30.44,2007,2022,3,0,180.68331143232587,False,True
11289,12,32.0,2009,2022,2,0,271.0,True,False
11290,12,33.0,2010,2022,6,0,262.7878787878788,True,False
11291,8,33.0,1989,2022,8,0,277.3636363636364,True,False
11292,12,33.0,2010,2022,2,0,262.7878787878788,True,False
11293,12,33.0,2006,2022,2,0,263.6969696969697,True,False
11294,12,33.0,2010,2022,2,0,262.7878787878788,True,False
11295,12,33.0,2007,2022,2,0,262.7878787878788,True,False
11296,12,33.0,2016,2022,2,0,259.75757575757575,True,False
11297,12,33.0,2006,2022,1,0,274.8787878787879,True,False
11298,8,33.0,2012,2022,1,0,268.8181818181818,True,False
11299,12,33.0,2014,2022,1,0,164.5151515151515,True,False
11300,12,35.0,1980,2022,5,0,276.8,True,False
11301,12,36.6,2011,2022,4,0,338.0327868852459,True,False
11302,12,39.0,2007,2022,1,0,128.2051282051282,False,True
11303,12,39.6,2007,2022,1,0,241.6919191919192,True,False
11304,12,39.6,2007,2022,2,0,236.66666666666666,True,False
11305,12,39.6,2007,2022,1,0,373.3838383838384,True,False
11306,8,40.0,2021,2022,9,0,216.8,True,False
11307,12,40.0,2009,2022,2,0,431.1,True,False
11308,12,40.0,2007,2022,8,0,226.775,True,False
11309,12,40.0,2014,2022,8,0,178.575,True,False
11310,12,40.3,2007,2022,2,0,331.8114143920596,True,False
11311,12,40.86,1980,2022,1,0,134.6059716103769,False,True
11312,12,42.18,2020,2022,6,0,150.3082029397819,True,False
11313,12,43.0,2008,2022,4,0,323.13953488372096,True,False
11314,12,45.0,2007,2022,2,0,425.3333333333333,True,False
11315,12,45.0,2008,2022,1,0,197.13333333333333,True,False
11316,12,45.0,2007,2022,2,0,279.53333333333336,True,False
11317,12,45.0,1996,2022,1,0,360.31111111111113,True,False
11318,8,45.0,2018,2022,5,0,258.4,True,False
11319,12,45.3,2007,2022,1,0,242.82560706401767,False,True
11320,12,46.2,2011,2022,7,0,196.34199134199133,True,False
11321,12,48.3,2011,2022,1,0,301.9875776397516,True,False
11322,12,49.5,2010,2022,1,0,269.83838383838383,True,False
11323,8,50.0,2012,2022,1,0,324.28,True,False
11324,12,50.0,1987,2022,2,0,175.44,True,False
11325,12,50.0,2008,2022,3,0,222.1,True,False
11326,12,50.0,2008,2022,1,0,352.86,True,False
11327,12,50.0,2007,2022,2,0,328.14,True,False
11328,12,50.0,2007,2022,2,0,320.56,True,False
11329,8,50.05,2006,2022,6,0,229.03096903096903,True,False
11330,12,58.0,2006,2022,2,0,103.44827586206897,False,True
11331,12,59.4,2007,2022,1,0,257.3400673400673,True,False
11332,12,59.4,2010,2022,2,0,266.8181818181818,True,False
11333,12,60.0,2010,2022,8,0,254.76666666666668,True,False
11334,12,60.0,2007,2022,1,0,245.23333333333332,True,False
11335,12,63.0,2022,2022,4,0,297.5238095238095,True,False
11336,8,83.56,2005,2022,1,0,131.64193393968407,False,True
11337,12,97.0,2007,2022,1,0,103.09278350515464,False,True
11338,8,99.0,2018,2022,9,0,141.41414141414143,False,True
11339,8,100.0,2011,2022,3,0,150.0,False,True
11340,12,102.0,2006,2022,5,0,195.85294117647058,True,False
11341,12,108.85,2012,2022,7,0,137.80431786862655,False,True
11342,12,110.0,2006,2022,1,0,164.02727272727273,True,False
11343,12,113.22,2006,2022,6,0,174.3861508567391,True,False
11344,12,133.66,2006,2022,9,0,131.36316025736946,True,False
11345,12,152.06,2021,2022,2,0,98.64527160331448,False,True
11346,12,29.7,2003,2022,3,0,101.01010101010101,False,True
11347,12,40.0,2002,2022,6,0,256.675,True,False
11348,8,40.0,2020,2022,6,0,321.45,True,False
11349,12,54.3,2003,2022,5,0,138.12154696132598,False,True
11350,8,67.43,1974,2022,1,0,148.30194275545009,False,True
11351,8,73.5,1982,2022,1,0,27.210884353741495,False,True
11352,12,26.4,2010,2022,2,0,381.3257575757576,True,False
11353,25,30.0,2012,2022,4,0,341.56666666666666,True,False
11354,8,32.3,2012,2022,7,0,448.48297213622294,True,False
11355,8,33.0,2015,2022,1,0,404.75757575757575,True,False
11356,8,33.0,2015,2022,1,0,404.75757575757575,True,False
11357,8,33.0,2012,2022,5,0,353.42424242424244,True,False
11358,8,33.0,2012,2022,5,0,353.42424242424244,True,False
11359,8,33.0,2011,2022,2,0,295.969696969697,True,False
11360,8,33.0,2012,2022,1,0,312.1212121212121,True,False
11361,25,33.0,2012,2022,2,0,254.33333333333334,True,False
11362,8,33.0,2015,2022,4,0,395.6969696969697,True,False
11363,12,36.36,2015,2022,8,0,283.2783278327833,True,False
11364,8,38.0,2015,2022,2,0,360.39473684210526,True,False
11365,8,39.67,2015,2022,1,0,300.70582304008065,True,False
11366,8,40.0,2015,2022,8,0,298.225,True,False
11367,8,40.0,2015,2022,3,0,326.45,True,False
11368,8,40.0,2015,2022,4,0,312.5,True,False
11369,8,40.0,2015,2022,4,0,312.5,True,False
11370,12,55.0,2015,2022,3,0,287.1090909090909,True,False
11371,8,58.0,2012,2022,8,0,214.29310344827587,True,False
11372,8,59.0,2014,2022,5,0,179.33898305084745,True,False
11373,8,59.53,2012,2022,2,0,251.18427683520915,True,False
11374,8,66.0,2012,2022,5,0,157.15151515151516,True,False
11375,8,69.44,1988,2022,7,0,110.06624423963135,True,False
11376,8,33.06,1972,2022,1,0,132.66787658802176,True,False
11377,8,91.83,2004,2022,4,0,239.57312425133398,False,True
11378,12,93.42,2019,2022,6,0,107.04345964461571,False,True
11379,12,32.66,2017,2022,4,0,368.06491120636866,True,False
11380,25,33.0,2022,2022,9,0,260.3939393939394,True,False
11381,8,56.88,1994,2022,3,0,87.90436005625878,False,True
11382,12,66.0,2017,2022,2,0,197.84848484848484,True,False
11383,25,66.0,2019,2022,4,0,197.84848484848484,True,False
11384,8,66.0,1998,2022,3,0,171.6060606060606,True,False
11385,25,66.0,2022,2022,6,0,227.45454545454547,True,False
11386,25,66.0,2022,2022,6,0,218.9848484848485,True,False
11387,25,125.83,2019,2022,4,0,123.64301041087181,True,False
11388,12,26.0,2003,2022,5,0,253.1153846153846,True,False
11389,12,40.0,2018,2022,7,0,226.775,True,False
11390,12,40.0,1997,2022,8,0,367.15,True,False
11391,12,50.0,1997,2022,8,0,200.0,False,True
11392,12,50.0,1997,2022,9,0,180.0,False,True
11393,12,50.0,1997,2022,9,0,180.0,False,True
11394,12,50.62,2003,2022,5,0,230.40300276570525,True,False
11395,12,60.0,2006,2022,8,0,195.23333333333332,True,False
11396,12,60.0,2006,2022,2,0,202.71666666666667,True,False
11397,8,75.6,1980,2022,8,0,132.27513227513228,False,True
11398,12,76.0,2003,2022,1,0,90.40789473684211,True,False
11399,12,80.0,1997,2022,8,0,162.5,False,True
11400,8,129.73,2006,2022,1,0,93.60209666229862,True,False
11401,8,51.3,1988,2022,8,0,97.46588693957115,False,True
11402,12,56.4,2008,2022,9,0,251.11702127659575,True,False
11403,12,59.0,2003,2022,3,0,221.32203389830508,True,False
11404,8,97.52,1935,2022,3,0,67.48359310910583,True,False
11405,8,69.92,2002,2022,9,0,68.52116704805492,True,False
11406,8,33.0,1978,2022,4,0,105.78787878787878,True,False
11407,8,95.7,1998,2022,1,0,145.54858934169278,True,False
11408,12,103.27,1990,2022,1,0,120.35441076789,True,False
11409,8,125.0,1998,2022,6,0,135.624,True,False
11410,8,29.75,1969,2022,5,0,150.78991596638656,True,False
11411,12,30.0,2017,2022,4,0,133.33333333333334,False,True
11412,25,33.0,2018,2022,5,0,262.7878787878788,True,False
11413,25,33.0,2018,2022,5,0,256.8787878787879,True,False
11414,25,33.0,2018,2022,5,0,262.7878787878788,True,False
11415,12,33.0,2017,2022,4,0,262.7878787878788,True,False
11416,12,33.0,2011,2022,7,0,151.5151515151515,False,True
11417,12,33.0,2011,2022,7,0,136.36363636363637,False,True
11418,8,44.16,1984,2022,8,0,140.71557971014494,True,False
11419,8,45.0,2008,2022,4,0,270.2888888888889,True,False
11420,12,50.0,2010,2022,7,0,211.42,True,False
11421,25,50.0,2018,2022,1,0,402.86,True,False
11422,8,50.91,1967,2022,5,0,184.08956982911022,True,False
11423,12,56.1,2018,2022,7,0,178.25311942959001,False,True
11424,12,58.0,2017,2022,4,0,209.70689655172413,True,False
11425,12,60.43,2011,2022,7,0,115.836505047162,False,True
11426,12,62.7,1988,2022,6,0,101.99362041467305,True,False
11427,12,63.0,1986,2022,3,0,222.22222222222223,False,True
11428,12,63.0,1986,2022,3,0,222.22222222222223,False,True
11429,12,63.72,1988,2022,9,0,140.88198367859385,True,False
11430,12,69.21,1991,2022,9,0,112.57043779800608,True,False
11431,12,70.0,2018,2022,5,0,142.85714285714286,False,True
11432,12,72.83,1991,2022,4,0,109.84484415762735,False,True
11433,8,76.31,1988,2022,6,0,111.08635827545538,True,False
11434,12,123.87,2014,2022,9,0,133.85807701622667,True,False
11435,8,129.3,1996,2022,5,0,50.89713843774168,True,False
11436,8,19.8,2013,2022,1,0,426.4141414141414,True,False
11437,8,24.14,2018,2022,1,0,207.12510356255177,False,True
11438,8,30.94,2018,2022,2,0,80.80155138978668,False,True
11439,12,45.0,1993,2022,7,0,165.4,True,False
11440,8,49.52,2019,2022,2,0,302.9079159935379,False,True
11441,8,77.65,1994,2022,7,0,103.026400515132,False,True
11442,12,66.88,1938,2022,5,0,68.57057416267943,True,False
11443,8,92.4,2001,2022,2,0,102.56493506493506,True,False
11444,12,33.06,2010,2022,7,0,283.03085299455535,True,False
11445,8,20.0,2014,2022,2,0,381.75,True,False
11446,8,21.0,2010,2022,9,0,434.76190476190476,True,False
11447,12,21.0,2009,2022,4,0,382.6190476190476,True,False
11448,12,21.0,2009,2022,9,0,373.0952380952381,True,False
11449,12,23.14,2012,2022,5,0,314.47709593777006,True,False
11450,8,25.4,2008,2022,1,0,326.7716535433071,True,False
11451,12,26.5,2008,2022,3,0,358.8301886792453,True,False
11452,12,29.7,2016,2022,5,0,345.6902356902357,True,False
11453,8,29.78,2007,2022,2,0,214.74143720617863,True,False
11454,12,30.0,2007,2022,8,0,336.6666666666667,True,False
11455,12,30.0,2012,2022,6,0,265.9,True,False
11456,12,30.24,2009,2022,4,0,143.41931216931218,True,False
11457,8,33.0,2012,2022,2,0,262.7878787878788,True,False
11458,8,33.0,2007,2022,6,0,259.75757575757575,True,False
11459,8,33.0,2008,2022,4,0,259.75757575757575,True,False
11460,8,33.0,2012,2022,4,0,241.72727272727272,True,False
11461,12,33.0,2016,2022,2,0,268.8484848484849,True,False
11462,8,33.0,2016,2022,4,0,224.0909090909091,True,False
11463,12,33.0,2011,2022,5,0,121.21212121212122,False,True
11464,12,35.0,2016,2022,7,0,257.14285714285717,True,False
11465,8,35.0,2017,2022,2,0,333.22857142857146,True,False
11466,8,35.8,2012,2022,8,0,343.57541899441344,True,False
11467,12,36.0,2016,2022,8,0,293.6388888888889,True,False
11468,8,38.0,2017,2022,8,0,351.5,True,False
11469,12,40.0,2006,2022,7,0,290.725,True,False
11470,12,40.0,2012,2022,3,0,205.35,True,False
11471,12,40.0,2015,2022,1,0,291.075,True,False
11472,12,42.0,2003,2022,8,0,254.76190476190476,True,False
11473,12,45.0,2016,2022,2,0,230.48888888888888,True,False
11474,12,45.0,2015,2022,3,0,259.1777777777778,True,False
11475,8,45.0,2016,2022,3,0,122.22222222222223,False,True
11476,12,49.0,2006,2022,5,0,195.53061224489795,True,False
11477,12,49.5,2014,2022,6,0,185.57575757575756,True,False
11478,12,49.5,2008,2022,3,0,263.7979797979798,True,False
11479,8,50.0,2006,2022,9,0,233.26,True,False
11480,12,50.0,1993,2022,3,0,175.54,True,False
11481,8,50.0,1988,2022,5,0,290.66,True,False
11482,12,50.0,2009,2022,1,0,267.14,True,False
11483,12,50.0,2016,2022,4,0,189.54,True,False
11484,8,53.0,2010,2022,6,0,75.47169811320755,False,True
11485,8,55.0,2007,2022,9,0,232.34545454545454,True,False
11486,25,55.0,2012,2022,1,0,145.45454545454547,False,True
11487,12,56.2,2016,2022,7,0,183.02491103202846,True,False
11488,12,56.25,2015,2022,1,0,271.75111111111113,True,False
11489,8,58.0,2016,2022,2,0,210.10344827586206,True,False
11490,12,59.5,1987,2022,3,0,161.0252100840336,True,False
11491,12,60.0,2005,2022,1,0,186.9,True,False
11492,8,60.0,2011,2022,2,0,240.88333333333333,True,False
11493,12,60.0,2004,2022,9,0,189.53333333333333,True,False
11494,8,60.0,1997,2022,8,0,151.18333333333334,True,False
11495,8,65.7,2011,2022,5,0,185.12937595129375,True,False
11496,8,65.7,2011,2022,5,0,185.12937595129375,True,False
11497,8,66.0,2011,2022,8,0,264.2878787878788,True,False
11498,8,66.14,1998,2022,2,0,78.62110674327185,False,True
11499,12,73.43,2003,2022,4,0,182.10540650960095,True,False
11500,12,80.62,2017,2022,4,0,174.65889357479531,True,False
11501,8,84.15,1996,2022,2,0,147.02317290552583,True,False
11502,12,99.2,2016,2022,9,0,149.10282258064515,True,False
11503,12,108.8,1992,2022,3,0,163.08823529411765,True,False
11504,12,110.0,2012,2022,2,0,148.62727272727273,True,False
11505,12,46.5,2018,2022,7,0,239.63440860215053,True,False
11506,8,59.5,2011,2022,4,0,95.7983193277311,False,True
11507,8,73.05,1992,2022,5,0,90.08898015058179,True,False
11508,8,17.0,2014,2022,5,0,383.47058823529414,True,False
11509,8,20.0,2014,2022,3,0,353.85,True,False
11510,12,20.0,2002,2022,1,0,276.45,True,False
11511,12,21.0,2008,2022,7,0,349.6666666666667,True,False
11512,8,22.0,2011,2022,1,0,438.3181818181818,True,False
11513,12,23.0,2014,2022,8,0,381.3478260869565,True,False
11514,12,23.1,2007,2022,6,0,294.2857142857143,True,False
11515,8,23.1,2008,2022,9,0,345.3246753246753,True,False
11516,8,23.1,2007,2022,3,0,383.16017316017314,True,False
11517,8,23.1,2007,2022,1,0,466.9264069264069,True,False
11518,8,24.0,2011,2022,4,0,357.1666666666667,True,False
11519,8,24.57,2015,2022,4,0,162.8001628001628,False,True
11520,8,25.0,2003,2022,7,0,328.0,True,False
11521,12,25.0,2008,2022,6,0,342.88,True,False
11522,8,25.0,2014,2022,8,0,316.56,True,False
11523,12,25.0,2017,2022,4,0,346.88,True,False
11524,8,25.0,2015,2022,9,0,287.08,True,False
11525,8,25.0,2016,2022,9,0,132.0,False,True
11526,12,25.0,2015,2022,8,0,132.0,False,True
11527,12,26.0,2002,2022,9,0,164.84615384615384,True,False
11528,12,26.0,2016,2022,8,0,337.34615384615387,True,False
11529,8,26.0,2008,2022,4,0,306.8076923076923,True,False
11530,8,26.4,1978,2022,6,0,64.20454545454545,True,False
11531,12,26.4,2010,2022,2,0,328.4848484848485,True,False
11532,12,26.4,2011,2022,3,0,170.45454545454547,False,True
11533,8,26.4,2012,2022,3,0,151.51515151515153,False,True
11534,8,26.4,2012,2022,5,0,189.3939393939394,False,True
11535,12,28.0,2012,2022,6,0,416.5357142857143,True,False
11536,12,28.8,2007,2022,1,0,243.05555555555554,False,True
11537,8,29.7,2008,2022,7,0,392.020202020202,True,False
11538,8,29.7,2004,2022,8,0,127.94612794612794,False,True
11539,8,30.0,2017,2022,7,0,395.23333333333335,True,False
11540,8,30.0,2017,2022,1,0,335.7,True,False
11541,8,30.0,2017,2022,9,0,388.76666666666665,True,False
11542,8,30.0,2012,2022,9,0,298.3666666666667,True,False
11543,8,30.0,2015,2022,9,0,286.43333333333334,True,False
11544,8,30.0,2004,2022,4,0,289.06666666666666,True,False
11545,8,30.0,2017,2022,4,0,428.6,True,False
11546,12,30.0,2010,2022,8,0,295.7,True,False
11547,8,30.0,2010,2022,9,0,257.8333333333333,True,False
11548,12,30.0,2015,2022,1,0,166.66666666666666,False,True
11549,12,30.0,2017,2022,1,0,183.33333333333334,False,True
11550,8,30.3,2009,2022,1,0,282.8712871287129,True,False
11551,8,33.0,2011,2022,1,0,268.8181818181818,True,False
11552,12,33.0,1981,2022,1,0,239.8181818181818,True,False
11553,8,33.0,2012,2022,1,0,300.8787878787879,True,False
11554,8,33.0,2018,2022,2,0,290.6969696969697,True,False
11555,12,33.0,2021,2022,1,0,182.24242424242425,True,False
11556,8,33.0,2017,2022,7,0,320.3333333333333,True,False
11557,8,33.0,2011,2022,8,0,265.7878787878788,True,False
11558,12,33.0,2016,2022,7,0,268.8181818181818,True,False
11559,12,33.0,2012,2022,6,0,241.72727272727272,True,False
11560,12,33.0,2014,2022,3,0,278.3636363636364,True,False
11561,8,33.0,2018,2022,3,0,311.1212121212121,True,False
11562,8,33.0,2015,2022,1,0,333.3333333333333,True,False
11563,8,33.0,2016,2022,6,0,273.6363636363636,True,False
11564,8,33.0,2012,2022,8,0,268.8181818181818,True,False
11565,8,33.0,2017,2022,4,0,395.6969696969697,True,False
11566,8,33.0,2003,2022,8,0,176.1818181818182,True,False
11567,25,33.0,2015,2022,8,0,264.06060606060606,True,False
11568,8,33.0,2019,2022,6,0,268.8484848484849,True,False
11569,8,33.0,2013,2022,4,0,353.42424242424244,True,False
11570,8,33.0,2008,2022,5,0,268.8484848484849,True,False
11571,12,33.0,2021,2022,6,0,395.6969696969697,True,False
11572,8,33.0,2015,2022,1,0,262.75757575757575,True,False
11573,8,33.0,2015,2022,8,0,151.5151515151515,False,True
11574,12,33.0,2019,2022,9,0,145.45454545454547,False,True
11575,25,33.0,2015,2022,6,0,151.5151515151515,False,True
11576,8,33.0,2015,2022,3,0,151.5151515151515,False,True
11577,12,33.0,2012,2022,7,0,151.5151515151515,False,True
11578,8,33.0,2015,2022,8,0,166.66666666666666,False,True
11579,12,33.0,2011,2022,2,0,136.36363636363637,False,True
11580,12,33.0,2018,2022,2,0,181.8181818181818,False,True
11581,25,33.0,2015,2022,8,0,151.5151515151515,False,True
11582,8,33.0,2011,2022,2,0,121.21212121212122,False,True
11583,8,34.63,1989,2022,2,0,57.75339301183944,False,True
11584,8,35.0,2021,2022,1,0,359.6,True,False
11585,8,35.0,2014,2022,5,0,308.7142857142857,True,False
11586,8,35.0,2018,2022,3,0,267.77142857142854,True,False
11587,8,35.0,2010,2022,5,0,247.77142857142857,True,False
11588,8,35.0,2016,2022,4,0,239.8,True,False
11589,8,35.0,2008,2022,3,0,192.68571428571428,True,False
11590,8,35.0,2017,2022,1,0,142.85714285714286,False,True
11591,12,36.0,2017,2022,9,0,401.47222222222223,True,False
11592,12,36.0,2015,2022,1,0,331.3611111111111,True,False
11593,8,36.0,2008,2022,4,0,308.47222222222223,True,False
11594,8,36.3,2017,2022,5,0,258.1818181818182,True,False
11595,12,37.0,2017,2022,4,0,274.05405405405406,True,False
11596,12,38.0,2016,2022,7,0,144.73684210526315,False,True
11597,12,39.0,2003,2022,9,0,227.48717948717947,True,False
11598,8,39.6,2019,2022,8,0,176.76767676767676,False,True
11599,8,39.6,2019,2022,8,0,176.76767676767676,False,True
11600,12,40.0,2017,2022,5,0,256.675,True,False
11601,12,40.0,2021,2022,7,0,226.775,True,False
11602,8,40.0,2015,2022,9,0,284.075,True,False
11603,8,40.0,2012,2022,3,0,200.0,False,True
11604,8,40.0,2019,2022,1,0,162.5,False,True
11605,8,43.0,2016,2022,3,0,282.86046511627904,True,False
11606,8,43.0,1979,2022,5,0,164.58139534883722,True,False
11607,8,44.43,1979,2022,5,0,210.9385550303849,True,False
11608,8,45.0,2017,2022,2,0,285.73333333333335,True,False
11609,8,45.0,2014,2022,7,0,339.68888888888887,True,False
11610,8,45.0,2010,2022,7,0,228.88888888888889,True,False
11611,8,45.0,2011,2022,6,0,314.5111111111111,True,False
11612,12,45.0,2006,2022,5,0,192.7111111111111,True,False
11613,8,45.0,2016,2022,4,0,223.7111111111111,True,False
11614,12,45.23,2019,2022,2,0,110.54609772275039,False,True
11615,12,46.0,2015,2022,9,0,247.2173913043478,True,False
11616,12,46.2,2003,2022,2,0,195.30303030303028,True,False
11617,8,46.42,2013,2022,5,0,219.43127962085308,True,False
11618,12,49.5,2011,2022,1,0,223.65656565656565,True,False
11619,8,49.5,2004,2022,9,0,121.21212121212122,False,True
11620,12,49.5,2003,2022,2,0,111.11111111111111,False,True
11621,12,49.5,2003,2022,4,0,111.11111111111111,False,True
11622,12,49.5,2017,2022,5,0,161.6161616161616,False,True
11623,8,50.0,2014,2022,4,0,247.44,True,False
11624,12,50.0,2012,2022,2,0,247.44,True,False
11625,12,50.0,2021,2022,5,0,328.14,True,False
11626,25,50.0,2015,2022,3,0,319.06,True,False
11627,8,50.0,2007,2022,5,0,147.9,True,False
11628,12,50.0,2019,2022,9,0,187.9,True,False
11629,12,50.0,2019,2022,9,0,187.9,True,False
11630,8,50.0,2021,2022,8,0,341.42,True,False
11631,8,50.0,2002,2022,7,0,221.42,True,False
11632,12,50.0,2017,2022,2,0,208.52,True,False
11633,12,50.0,2007,2022,3,0,271.16,True,False
11634,12,50.0,2006,2022,6,0,211.62,True,False
11635,12,50.0,2007,2022,3,0,216.52,True,False
11636,8,50.0,2013,2022,4,0,187.44,True,False
11637,12,50.0,1994,2022,5,0,235.34,True,False
11638,12,50.0,2010,2022,2,0,227.44,True,False
11639,8,50.0,2019,2022,2,0,191.62,True,False
11640,12,50.0,1996,2022,7,0,278.58,True,False
11641,12,50.0,2021,2022,7,0,345.72,True,False
11642,12,50.0,2002,2022,3,0,182.8,True,False
11643,8,50.0,1972,2022,5,0,80.0,False,True
11644,12,50.0,2019,2022,1,0,100.0,False,True
11645,12,50.0,2012,2022,3,0,170.0,False,True
11646,12,50.0,2019,2022,2,0,180.0,False,True
11647,8,50.0,2005,2022,4,0,100.0,False,True
11648,12,50.0,2019,2022,1,0,180.0,False,True
11649,12,50.0,2007,2022,2,0,120.0,False,True
11650,12,50.0,2019,2022,3,0,240.0,False,True
11651,8,51.0,2022,2022,9,0,234.37254901960785,True,False
11652,8,52.0,2012,2022,3,0,153.84615384615384,False,True
11653,12,52.8,2008,2022,6,0,193.35227272727275,True,False
11654,8,52.8,2007,2022,5,0,168.03030303030303,True,False
11655,8,52.8,2009,2022,6,0,166.49621212121212,True,False
11656,12,52.8,2007,2022,9,0,231.45833333333334,True,False
11657,12,52.8,2012,2022,9,0,234.31818181818184,True,False
11658,8,52.8,2004,2022,6,0,249.29924242424244,True,False
11659,8,52.8,2007,2022,1,0,113.63636363636364,False,True
11660,8,52.8,2007,2022,5,0,113.63636363636364,False,True
11661,8,52.89,1973,2022,8,0,56.72149744753261,False,True
11662,12,53.0,1996,2022,7,0,132.0754716981132,False,True
11663,12,53.74,2002,2022,9,0,165.0911797543729,True,False
11664,8,54.0,2013,2022,4,0,120.37037037037037,False,True
11665,12,54.0,2011,2022,1,0,92.5925925925926,False,True
11666,8,55.0,2021,2022,1,0,314.2909090909091,True,False
11667,8,55.0,2015,2022,8,0,212.98181818181817,True,False
11668,12,55.0,2012,2022,4,0,216.9090909090909,True,False
11669,8,55.0,2007,2022,6,0,172.8909090909091,True,False
11670,8,55.0,2018,2022,1,0,187.01818181818183,True,False
11671,12,55.0,2011,2022,2,0,206.76363636363635,True,False
11672,8,55.0,2012,2022,3,0,259.6181818181818,True,False
11673,12,55.0,2017,2022,8,0,181.8181818181818,False,True
11674,8,55.0,2010,2022,4,0,127.27272727272727,False,True
11675,8,55.0,2007,2022,1,0,109.0909090909091,False,True
11676,8,55.0,2016,2022,2,0,154.54545454545453,False,True
11677,8,56.0,2018,2022,2,0,160.71428571428572,False,True
11678,8,56.0,2018,2022,2,0,160.71428571428572,False,True
11679,8,56.1,2018,2022,8,0,263.5650623885918,True,False
11680,12,56.1,2012,2022,6,0,238.36007130124776,True,False
11681,8,57.23,2017,2022,6,0,127.73021142757295,True,False
11682,8,58.0,2018,2022,1,0,204.43103448275863,True,False
11683,8,58.0,2008,2022,9,0,112.06896551724138,False,True
11684,12,58.0,2018,2022,1,0,155.17241379310346,False,True
11685,12,58.0,2009,2022,3,0,103.44827586206897,False,True
11686,12,59.0,2012,2022,2,0,229.79661016949152,True,False
11687,8,59.4,2003,2022,3,0,149.36026936026937,True,False
11688,8,60.0,2007,2022,5,0,151.55,True,False
11689,8,60.0,2015,2022,2,0,264.15,True,False
11690,12,60.0,1996,2022,8,0,270.23333333333335,True,False
11691,12,60.0,2017,2022,4,0,147.86666666666667,True,False
11692,8,60.0,2006,2022,1,0,138.1,True,False
11693,8,60.0,2010,2022,4,0,216.28333333333333,True,False
11694,8,60.0,2014,2022,2,0,239.53333333333333,True,False
11695,8,60.0,2015,2022,7,0,247.61666666666667,True,False
11696,12,60.0,2014,2022,3,0,141.66666666666666,False,True
11697,12,60.0,2005,2022,7,0,191.66666666666666,False,True
11698,12,60.0,2005,2022,7,0,191.66666666666666,False,True
11699,8,63.48,1991,2022,3,0,191.60365469439193,True,False
11700,12,63.57,1987,2022,7,0,94.38414346389807,False,True
11701,8,65.0,1979,2022,3,0,147.4,True,False
11702,8,65.0,2022,2022,8,0,200.0,False,True
11703,12,65.14,2019,2022,9,0,107.46085354620817,False,True
11704,12,66.0,2011,2022,2,0,178.28787878787878,True,False
11705,8,66.0,2010,2022,2,0,202.6060606060606,True,False
11706,8,66.0,2009,2022,4,0,139.1818181818182,True,False
11707,8,66.0,2022,2022,9,0,350.6060606060606,True,False
11708,8,66.0,2022,2022,9,0,181.8181818181818,False,True
11709,8,66.0,2022,2022,9,0,212.12121212121212,False,True
11710,8,66.02,1992,2022,2,0,118.00969403211148,True,False
11711,12,66.84,2013,2022,9,0,174.4913225613405,True,False
11712,8,67.14,1980,2022,5,0,111.36431337503724,True,False
11713,12,69.73,2019,2022,9,0,100.38720780152015,False,True
11714,12,70.0,2004,2022,8,0,142.85714285714286,False,True
11715,8,70.2,1990,2022,9,0,227.25071225071224,True,False
11716,8,72.0,1981,2022,5,0,163.43055555555554,True,False
11717,8,72.17,1955,2022,8,0,83.13703755022863,False,True
11718,8,74.7,1992,2022,2,0,138.84872824631861,True,False
11719,12,75.0,2005,2022,7,0,166.66666666666666,False,True
11720,12,75.0,2005,2022,6,0,166.66666666666666,False,True
11721,12,75.0,2005,2022,6,0,240.0,False,True
11722,12,76.26,2019,2022,5,0,118.01730920535012,False,True
11723,12,76.7,2019,2022,9,0,104.30247718383312,False,True
11724,12,76.7,2019,2022,9,0,104.30247718383312,False,True
11725,12,77.1,2022,2022,3,0,220.1945525291829,True,False
11726,12,77.1,2022,2022,3,0,168.6121919584955,False,True
11727,12,79.3,2019,2022,9,0,100.88272383354351,False,True
11728,8,80.3,2018,2022,3,0,136.986301369863,False,True
11729,8,80.47,1989,2022,7,0,62.134957126879584,False,True
11730,12,81.06,2006,2022,1,0,223.82186035035775,True,False
11731,8,82.65,1989,2022,4,0,84.97277676950998,True,False
11732,8,84.0,1997,2022,9,0,120.71428571428571,True,False
11733,8,85.56,2016,2022,2,0,140.25245441795232,False,True
11734,8,86.86,2005,2022,5,0,144.84227492516695,True,False
11735,8,87.93,1973,2022,2,0,45.490731263505054,False,True
11736,12,88.0,2005,2022,7,0,113.63636363636364,False,True
11737,12,88.0,2005,2022,7,0,113.63636363636364,False,True
11738,8,90.0,2004,2022,4,0,176.1,True,False
11739,8,95.94,2011,2022,8,0,169.75192828851365,True,False
11740,8,97.85,2015,2022,4,0,144.97700562084825,True,False
